conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;;,,,,,,
1.7964E+18,Fri May 31 04:17:52 +0000 2024,292,gak sia-sia bayar ukt ui! https://t.co/ZTWqbU9kWG,1.7964E+18,https://pbs.twimg.com/media/GO4UUmPbcAAq9E1.jpg,,in,danau kenanga,59,33,15,https://x.com/uibaseNG/status/1796395649241624958,1.75413E+18,uibaseNG;;;,,,,,,
1.7972E+18,Sun Jun 02 09:23:57 +0000 2024,25,Di tengah polemik biaya UKT perguruan tinggi negeri yang mahal Universitas Muhammadiyah Maumere membolehkan bayar uang kuliah menggunakan hasil bumi seperti pisang sampai ikan laut tangkapan. https://t.co/mUPrGioB4t,1.7972E+18,https://pbs.twimg.com/amplify_video_thumb/1797197308200947713/img/EDsXELbacKtdIm2a.jpg,,in,"Anseong-si, Republic of Korea",0,2,8,https://x.com/Kopipait__78/status/1797197453269311992,1.23623E+18,Kopipait__78;;;,,,,,,
1.79689E+18,Sat Jun 01 13:16:28 +0000 2024,3238,Buruh Serukan Aksi Demo 6 Juni di Istana Negara untuk Tolak Tapera Penolakan Program KRIS dan UKT Mahal Juga akan Disuarakan https://t.co/k9ZzKsLAff,1.79689E+18,,,in,Indonesia,96,260,976,https://x.com/geloraco/status/1796893578389815585,3319260420,geloraco;;;,,,,,,
1.35433E+18,Wed Jan 27 07:37:06 +0000 2021,8256,[cm] Bayar UKT cuman dapet PPT ngakak banget https://t.co/Kx8KhNKtOm,1.35433E+18,https://pbs.twimg.com/media/EsuOT6iVcAEpU3K.jpg,,in,,222,253,1203,https://x.com/collegemenfess/status/1354332588609921026,1.04608E+18,collegemenfess;;;,,,,,,
1.28775E+18,Mon Jul 27 14:11:36 +0000 2020,5929,[CM] TEMAN2 MAHASISWA DOAIN YA KAMI SEDANG BERJUANG UNTUK UKT.. PANJANG UMUR PERJUANGAN. https://t.co/RDUD0y2laZ,1.28775E+18,https://pbs.twimg.com/media/Ed8EE56UwAIuufU.jpg,,in,,98,315,613,https://x.com/collegemenfess/status/1287752503233089536,1.04608E+18,collegemenfess;;;,,,,,,
1.75772E+18,Wed Feb 14 10:35:19 +0000 2024,28934,[Cm] alhamdulillah ga mikirin ukt guyss.... harus kita tagih ini https://t.co/oLjyF6q6LJ,1.75772E+18,https://pbs.twimg.com/media/GGSomXLasAAqCra.jpg,,in,,2193,1562,3251,https://x.com/collegemenfess/status/1757715136570327466,1.04608E+18,collegemenfess;;;,,,,,,
1.22057E+18,Fri Jan 24 05:05:18 +0000 2020,8308,[cm] No one : Literally no one : No even single soul : Adek gw : Ngirim bukti bayaran ukt ke dosen https://t.co/M9iNeySSIT,1.22057E+18,https://pbs.twimg.com/media/EPBY6qfU8AADqFY.jpg,,in,,667,907,4429,https://x.com/collegemenfess/status/1220573266953134080,1.04608E+18,collegemenfess;;;,,,,,,
1.61345E+18,Thu Jan 12 08:28:41 +0000 2023,10271,-dips! buset baru tau bayar ukt dpt bisa hadiah anjirrr https://t.co/o89SxEaBPi,1.61345E+18,https://pbs.twimg.com/media/FmQi2iqacAESc40.jpg,,in,⬇️BACA RULES JANGAN NGELANGGAR,1409,1033,607,https://x.com/undipmenfess/status/1613452897563574273,1.17705E+18,undipmenfess;;;,,,,,,
1.28116E+18,Thu Jul 09 09:55:04 +0000 2020,1976,-dips! semangat buat teman teman yg memperjuangkan biar bisa dapet diskon ukt https://t.co/9ifgLQqgoB,1.28116E+18,https://pbs.twimg.com/media/EcecvbNVAAEc70b.jpg,,in,⬇️BACA RULES JANGAN NGELANGGAR,92,140,393,https://x.com/undipmenfess/status/1281164961197092864,1.17705E+18,undipmenfess;;;,,,,,,
1.54408E+18,Mon Jul 04 22:00:01 +0000 2022,14103,ptn! kok ada ya orang yg ngelebih-lebihin UKT terus bangga? bukannya merasa dosa? https://t.co/k6r74j9qve,1.54408E+18,https://pbs.twimg.com/media/FW2qwStakAAoXcr.jpg,,in,RULES 👉,1807,1813,519,https://x.com/sbmptnfess/status/1544078603746672640,1.20563E+18,sbmptnfess;;;,,,,,,
1.79512E+18,Mon May 27 16:03:01 +0000 2024,31,Braw! Kawal Terus ISU UKT!!! #..TurunkanUKTUB https://t.co/ZlSVqN0eYF,1.79512E+18,https://pbs.twimg.com/media/GOmPWzBa4AAoClT.jpg,,in,rules/pp cek link‼️,0,2,0,https://x.com/ub_mfs/status/1795123552955273234,2970636770,ub_mfs;;;,,,,,,
1.57314E+18,Fri Sep 23 02:30:24 +0000 2022,4979,Ameh bayar ukt mas https://t.co/LKFTaoHxzC,1.57314E+18,https://pbs.twimg.com/ext_tw_video_thumb/1573137639083249665/pu/img/jebHgPykd6o3HGWR.jpg,,in,Yogyakarta,397,247,1744,https://x.com/helmihelmi/status/1573137677876359169,46063108,helmihelmi;;;,,,,,,
1.79502E+18,Mon May 27 08:54:05 +0000 2024,50,Ask! Ini nasib yg udah bayar UKT baru gimana ya https://t.co/83kd1kP1CD,1.79502E+18,https://pbs.twimg.com/media/GOktLjza0AA_b0r.jpg,,in,danau kenanga,6,7,3,https://x.com/uibaseNG/status/1795015609421623299,1.75413E+18,uibaseNG;;;,,,,,,
1.7956E+18,Tue May 28 23:23:08 +0000 2024,3,POLEMIK UKT: SUARA KAMPUS DAN MIMPI INDONESIA MASA DEPAN Saksikan &amp; jangan lewatkan Gelora Talks edisi ke #130 ini Rabu 29 Mei 2024 Pukul 15.30 WIB LIVE STREAMING ▶️ #GeloraTV https://t.co/6XOnLfCdNl ▶️ Facebook https://t.co/W4Yn36fiMT @anismatta @Fahrihamzah https://t.co/wmNTP5KW4U,1.7956E+18,https://pbs.twimg.com/ext_tw_video_thumb/1795594810226876416/pu/img/JbDayiHZUYA-NA3g.jpg,,in,Indonesia,0,0,2,https://x.com/partaigeloraid/status/1795596698439577754,1.17972E+18,partaigeloraid;;,,,,,,
1.7523E+18,Tue Jan 30 12:12:19 +0000 2024,10958,Menteri Keuangan Sri Mulyani Indrawati menyampaikan bahwa Dewan Pengawas Lembaga Pengelola Dana Pendidikan (LPDP) saat ini tengah menyiapkan bantuan pinjaman biaya pendidikan bunga rendah untuk mahasiswa (student loan) yang digunakan untuk membayar Uang Kuliah Tunggal (UKT). https://t.co/ltEisSVYsH,1.7523E+18,https://pbs.twimg.com/media/GFFu8v4boAAnyyQ.jpg,,in,Jakarta Capital Region,3978,1128,1515,https://x.com/asumsico/status/1752303729116877265,8.29367E+17,asumsico;;;,,,,,,
1.79502E+18,Mon May 27 09:31:20 +0000 2024,13,Setelah dipanggil Presiden Jokowi Nadiem Makarim umumin UKT batal naik tahun ini. Bagus dan kawal .. https://t.co/NWeNbelmPK,1.79502E+18,https://pbs.twimg.com/amplify_video_thumb/1795018463192424448/img/zFYSaBlysh7NhLEu.jpg,,in,💕,0,5,1,https://x.com/NyaiiBubu/status/1795024981799112905,1.21989E+18,NyaiiBubu;;;,,,,,,
1.66665E+18,Thu Jun 08 03:25:00 +0000 2023,16194,‍ temen sender ngeluh anak pns dapet ukt tertinggi terus dia nanti kerjanya gamau jadi pns biar bisa ngajuin kip-k https://t.co/ohiswCuTwb,1.66665E+18,https://pbs.twimg.com/media/FyEeGSJagAAgyQp.jpg,,in,RULES 👉,1013,984,697,https://x.com/sbmptnfess/status/1666647486340161537,1.20563E+18,sbmptnfess;;;,,,,,,
1.79578E+18,Wed May 29 11:29:49 +0000 2024,8,info terbaru UKT &amp; IPI UGM #studytwt ️https://t.co/rKBjQFuHPZ https://t.co/lAcVvHFyfc,1.79578E+18,https://pbs.twimg.com/media/GOvkAWsaYAEiy5g.jpg,,in,gapyear ,0,2,2,https://x.com/chocopiee3_/status/1795779577417187593,1.40607E+18,chocopiee3_;;,,,,,,
1.34275E+18,Sat Dec 26 08:19:22 +0000 2020,13191,[cm] kondisi keluargaku saat ini doain ya spy bs bayar ukt januari https://t.co/OpQwSBvNVD,1.34275E+18,https://pbs.twimg.com/media/EqJlHPpUwAE5Mca.jpg,,in,,199,759,1000,https://x.com/collegemenfess/status/1342746816098406400,1.04608E+18,collegemenfess;;;,,,,,,
1.79632E+18,Thu May 30 23:28:19 +0000 2024,5,International Business Communication S2 di Prancis. EUR 3 590 per tahun. Mungkin kalo dirupiahkan 60 juta per tahun. Bukan per semester ya. Kalo ada yg UKT segini udah gaes mending sekalian aja kuliah di LN ️ https://t.co/DacQEwUVbJ,1.79632E+18,https://pbs.twimg.com/media/GO3SCdPbkAA4KNb.jpg,,in,Kota M,1,3,0,https://x.com/brigitta_hadid/status/1796322780612571339,1.27475E+18,brigitta_hadid;;;,,,,,,
1.7841E+18,Sat Apr 27 05:51:18 +0000 2024,18500,Jurusan PGSD bayar UKT 45 juta setelah lulus gajinya 250k,1.7841E+18,,,in,imamnya @tucarino_,423,362,5671,https://x.com/KemenperinRI/status/1784097975591202904,1.03079E+18,KemenperinRI;;;,,,,,,
1.79527E+18,Tue May 28 01:55:45 +0000 2024,3,POLEMIK UKT: SUARA KAMPUS DAN MIMPI INDONESIA MASA DEPAN Saksikan &amp; jangan lewatkan Gelora Talks edisi #130 ini Rabu 29 Mei 2024 Pukul 15.30 WIB LIVE STREAMING ▶️ #GeloraTV https://t.co/6XOnLfCdNl ▶️ Facebook https://t.co/W4Yn36fiMT @anismatta @Fahrihamzah https://t.co/pb8QSUSHKL,1.79527E+18,https://pbs.twimg.com/ext_tw_video_thumb/1795272648899137536/pu/img/VOWMfCDNuIYnn0D_.jpg,,in,Indonesia,0,0,3,https://x.com/partaigeloraid/status/1795272721020186780,1.17972E+18,partaigeloraid;;,,,,,,
1.79561E+18,Wed May 29 00:05:00 +0000 2024,15,Ptn! Semoga UGM menghapus IPI dan ngurangin biaya ukt (Minimal bngt harus hapus IPI sihh) Aamiin. SEMANGAT PEJUANG PTN &amp; UM UGM https://t.co/qQtEa3D0Rz,1.79561E+18,https://pbs.twimg.com/media/GOtGc9pasAA6Ssh.jpg,,in,RULES 👉,0,0,1,https://x.com/sbmptnfess/status/1795607235206561993,1.20563E+18,sbmptnfess;;,,,,,,
1.79472E+18,Sun May 26 13:35:00 +0000 2024,49,ptn! halo smup unpad bisa pake kip-k ga ya? ukt + uang pakal dll ke cover semua kah? https://t.co/YjzBBndMv0,1.79472E+18,https://pbs.twimg.com/media/GOgizPcbMAErbYt.jpg,,in,RULES 👉,2,9,2,https://x.com/sbmptnfess/status/1794723916445016357,1.20563E+18,sbmptnfess;;;,,,,,,
1.66676E+18,Thu Jun 08 11:05:00 +0000 2023,15050,‍ tipe tipe reaksi anak pns ketika penetapan ukt: https://t.co/acnc6e33QZ,1.66676E+18,https://pbs.twimg.com/media/FyGHVIbaQAEWhqF.jpg,,in,RULES 👉,597,466,827,https://x.com/sbmptnfess/status/1666763250627928067,1.20563E+18,sbmptnfess;;;,,,,,,
1.28791E+18,Tue Jul 28 00:23:23 +0000 2020,3622,[cm] no salty plissss aku bener2 butuh buat bayar cicilan ukt https://t.co/glArqbu4hH,1.28791E+18,https://pbs.twimg.com/media/Ed-QGf-UEAAQuZ9.jpg,,in,,24,324,405,https://x.com/collegemenfess/status/1287906461746491392,1.04608E+18,collegemenfess;;;,,,,,,
1.79747E+18,Mon Jun 03 03:33:06 +0000 2024,2,BEM UNS Minta Mahasiswa Tetap Kawal Isu Kenaikan UKT dan IPI hingga Tahun Depan https://t.co/SUo6Daq1P9 #TempoNasional,1.79747E+18,,,in,Indonesia,0,0,0,https://x.com/tempodotco/status/1797471543817302210,18129942,tempodotco;;;,,,,,,
1.68667E+18,Wed Aug 02 09:41:56 +0000 2023,7890,[cm] Waktunya Indonesia Bagian Bayar UKT https://t.co/mLQ4iLoDyx,1.68667E+18,https://pbs.twimg.com/media/F2hExUJbkAACl9C.jpg,,in,,342,367,1124,https://x.com/collegemenfess/status/1686673678350860288,1.04608E+18,collegemenfess;;;,,,,,,
1.2909E+18,Wed Aug 05 06:24:10 +0000 2020,2743,[cm] guys semoga ada titik terang untuk ukt kita semua https://t.co/KUN60aihs8,1.2909E+18,https://pbs.twimg.com/media/EeovZcFU8AA50sJ.jpg,,in,,122,218,425,https://x.com/collegemenfess/status/1290896359243968512,1.04608E+18,collegemenfess;;;,,,,,,
1.79508E+18,Mon May 27 12:59:17 +0000 2024,15,never beating the sugar d4ddy and sugar b4by allegations. Pak Bos siap bayar UKT Hoku https://t.co/HOFjgBu23k,1.79508E+18,https://pbs.twimg.com/media/GOllTPubAAAiMv3.jpg,,in,⛔ no minor. NSFW ,0,0,4,https://x.com/allmajender/status/1795077313102586170,1.04164E+18,allmajender;;;,,,,,,
1.79577E+18,Wed May 29 10:52:14 +0000 2024,13,ukt ub aja batal naik masa um! engga? yuk bisa yuk um https://t.co/PvnypFaymw,1.79577E+18,https://pbs.twimg.com/media/GOvbZ0wbMAEHgy2.jpg,,in,pp/krim fess? cek link‼️😠👉🏻,0,4,0,https://x.com/um_fess/status/1795770118682861946,7.40762E+17,um_fess;;;,,,,,,
1.79033E+18,Tue May 14 10:50:05 +0000 2024,11562, guys bantu up sampe trending. Ukt ptn jalur snbp tembus sampe 2 digit. Kenaikan ukt drastis banget dan semua maba24 pada keberatan padahal gaji ortu ga banyak tapi dapet golongan ukt tinggi. Kawal terus inisial almet biru dongker https://t.co/Xx8ThIqeuY,1.79033E+18,https://pbs.twimg.com/media/GNiLD_Gb0AAo8Cd.jpg,,in,Indonesia,1207,850,1889,https://x.com/tanyakanrl/status/1790333758023066065,1.33165E+18,tanyakanrl;;;,,,,,,
1.79513E+18,Mon May 27 16:13:30 +0000 2024,3042,BPJS Disesuaikan (kelas 3 dihapus) PPN Naik ke 12% UKT Naik (publik protes keras ditunda setahun) Pertalite dihapus TDL Naik LPG (akan) Naik Sembako Naik Rakyat harus bayar Tapera 3% gaji Semua demi Utang Naik ?! #Nalar https://t.co/8qxT8dpS1X,1.79513E+18,https://pbs.twimg.com/media/GOmRtVtagAAXiaO.jpg,,in,South East Asia,66,170,1867,https://x.com/ZAEffendy/status/1795126190669176914,129750289,ZAEffendy;;;,,,,,,
1.79467E+18,Sun May 26 10:02:36 +0000 2024,1688,Mahasiswa bayar UKT pake pinjol kontak yg disimpen nomer dosen2 aja biar mereka yg diteror DC https://t.co/muKNJi6KyH,1.79467E+18,https://pbs.twimg.com/media/GOfzRYqbEAADOBV.jpg,,in,"Bali, Indonesia",64,481,519,https://x.com/T0M5helby/status/1794670464184516742,1.42644E+18,T0M5helby;;;,,,,,,
1.79568E+18,Wed May 29 04:46:46 +0000 2024,8,Menteri Nadiem Makarim merancang kampus agar dapat mandiri membiayai pendidikan tinggi. Belakangan ia membatalkannya. #opinitempo #biayakuliah #UKT #perguruantinggi #komersialisasipendidikan https://t.co/zYpJiqWYqr,1.79568E+18,https://pbs.twimg.com/ext_tw_video_thumb/1795677730924908544/pu/img/Cf8YfP1j1S61DdUB.jpg,,in,,0,3,3,https://x.com/temponewsroom/status/1795678144130900128,88352716,temponewsroom;;;,,,,,,
1.79131E+18,Fri May 17 03:48:24 +0000 2024,3684,Mahasiswa UNS Ngadu ke Komisi X DPR soal Kenaikan UKT: Hari Ini Diperdagangkan Semua https://t.co/4qdbo3mOYQ,1.79131E+18,https://pbs.twimg.com/ext_tw_video_thumb/1791314735922876417/pu/img/gFufAqikmmyziQgn.jpg,,in,Jakarta Capital Region,221,426,982,https://x.com/Mdy_Asmara1701/status/1791314800297042297,1.33485E+18,Mdy_Asmara1701;;;,,,,,,
1.72219E+18,Wed Nov 08 10:02:05 +0000 2023,17248,Serius nanya kalo ortunya pns semua trus udah sertifikasi semua ukt nya kisaran berapa ya? [Cm] https://t.co/iX84qfQR4A,1.72219E+18,https://pbs.twimg.com/media/F-Z1L7qaEAALbsr.jpg,,in,,1167,2479,971,https://x.com/collegemenfess/status/1722192758943949295,1.04608E+18,collegemenfess;;;,,,,,,
1.7955E+18,Tue May 28 17:15:50 +0000 2024,21117,Gara-gara kasus akhir-akhir ini kayak Bea Cukai Tapera UKT Mahal banyak yang ngeluh dan pengen ganti kewarganegaraan. Gimana caranya? gue coba rangkumin apa aja syaratnya buat apply citizenship di beberapa negara yang bisa jadi alternatif A thread https://t.co/MUQdWsWJI5,1.7955E+18,https://pbs.twimg.com/media/GOri-WlbgAA6fB6.jpg,,in,"Jakarta Pusat, DKI Jakarta",821,310,6295,https://x.com/ghozyulhaq/status/1795504263797375052,76652780,ghozyulhaq;;;,,,,,,
1.79505E+18,Mon May 27 10:51:59 +0000 2024,32,Menteri Pendidikan Nadiem Makarim mengaku ikut cemas melihat angka-angka kenaikan uang kuliah tunggal alias UKT di berbagai perguruan tinggi negeri (PTN). #TempoQuotes #UKT https://t.co/3dKLmF7bxv,1.79505E+18,https://pbs.twimg.com/media/GOlGV4xacAAL8J0.jpg,,in,Indonesia,31,44,21,https://x.com/tempodotco/status/1795045280657629635,18129942,tempodotco;;;,,,,,,
1.72354E+18,Sun Nov 12 03:12:32 +0000 2023,9639,[cm] sebagai mahasiswa daripada kuliah full digratiskan jujur aku lebih setuju kalau UKT lebih transparan dan good fit dengan kondisi mahasiswa juga KIPK yg lebih tepat sasaran udah gitu aja sih️ kalian gimana guys? setuju atau ada pendapat lain? https://t.co/D7h2XCjbqg,1.72354E+18,https://pbs.twimg.com/media/F-s9z27boAAH9iv.jpg,,in,,465,503,792,https://x.com/collegemenfess/status/1723539246949249401,1.04608E+18,collegemenfess;;;,,,,,,
1.79457E+18,Sun May 26 03:11:47 +0000 2024,8,Mahalnya biaya kuliah (Uang Kuliah Tunggal/UKT) benar-benar meresahkan calon mahasiwa dan orang tuanya. Lebih disayangkan lagi 2 menteri Jokowi usulkan utang. Kejadian ini adalah tamparan bagi pemerintahan Jokowi yang gagal memberikan layanan pendidikan yang murah namun https://t.co/5jUyBKVwFE,1.79457E+18,https://pbs.twimg.com/media/GOeVPT9awAAoM_H.jpg,,in,,2,1,8,https://x.com/inilahdotcom/status/1794567077191463336,46693036,inilahdotcom;;;,,,,,,
1.79501E+18,Mon May 27 08:35:00 +0000 2024,5890,PTN! ALERTA ALERTA MEMANGGIL SELURUH REKAN REKAN MAHASISWA DAN CALON MAHASISWA UNTUK MENGAWAL PEMBATALAN KENAIKAN UKT TA 2024-2025 https://t.co/Kfzi89GpRt,1.79501E+18,https://pbs.twimg.com/media/GOkjbitaMAAuZBq.jpg,,in,RULES 👉,469,369,617,https://x.com/sbmptnfess/status/1795010806720913441,1.20563E+18,sbmptnfess;;;,,,,,,
1.79509E+18,Mon May 27 13:47:56 +0000 2024,2,kabar baik ukt gak jadi naik. semoga ub cepet nurunin ukt temen-temen maba. https://t.co/RnhgrMKm2A,1.79509E+18,https://pbs.twimg.com/media/GOlwbq7aYAA1L-s.jpg,,in,,0,1,0,https://x.com/baexnfl/status/1795089559832654125,1.01524E+18,baexnfl;;;,,,,,,
1.7949E+18,Mon May 27 01:29:55 +0000 2024,5,Um! Rek ini gimana ya sender mau bayar kekurangan ukt karena waktu itu ngajuin penundaan tapi yang keluar gini terus. Padahal sender mau minta kode pembayaran. Ada yang bisa bantu? Terima kasih https://t.co/v0Uye1DOcN,1.7949E+18,https://pbs.twimg.com/media/GOjHhXzagAAn09o.jpg,,in,pp/krim fess? cek link‼️😠👉🏻,0,2,0,https://x.com/um_fess/status/1794903832184623493,7.40762E+17,um_fess;;;,,,,,,
